name,artist,release_date,length (minutes),popularity,danceability,acousticness,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,hit
Cold Beverage,G. Love & Special Sauce,1994,2.56,44,0.664,0.659,0.75,1.77e-05,2,0.0733,-8.208,0.0546,100.703,4,0.906,0
Tighten Up,The Black Keys,2010,3.52,62,0.504,0.00121,0.705,4.12e-06,6,0.453,-6.179,0.0665,108.965,4,0.567,1
Whatever,Oasis,1994,6.37,14,0.247,0.0418,0.913,0.00839,7,0.257,-2.437,0.0388,91.157,4,0.34,0
Red White & Blue,Lynyrd Skynyrd,2003,5.53,44,0.464,0.122,0.737,0.000196,1,0.14,-5.501,0.0341,135.098,4,0.19,0
"Swing, Swing",The All-American Rejects,2002,3.89,67,0.553,6.48e-05,0.717,0.128,7,0.0385,-5.857,0.0318,127.947,4,0.318,1
Darlin' - 2011 Remaster,Frankie Miller,1979,3.07,45,0.754,0.321,0.399,1.03e-06,9,0.102,-14.03,0.0305,121.666,4,0.76,0
I've Got Friends,Manchester Orchestra,2009,4.96,49,0.396,0.000272,0.898,0.000708,6,0.287,-5.428,0.0544,164.727,4,0.352,0
Zoot Suit Riot,Cherry Poppin' Daddies,1997,3.88,48,0.568,0.175,0.706,0.0,8,0.157,-8.679,0.0837,184.126,4,0.896,0
Half the World Away,Oasis,1994,4.46,11,0.339,0.303,0.459,0.0,0,0.0909,-8.652,0.0329,171.95,3,0.22,0
Salt Of The Earth - 50th Anniversary Edition,The Rolling Stones,1968,4.83,40,0.389,0.155,0.777,2.62e-06,4,0.141,-6.534,0.0404,96.902,4,0.365,0
Tight Rope,Leon Russell,1972,3.02,48,0.736,0.795,0.3,1.96e-05,4,0.0701,-12.464,0.0759,153.691,4,0.732,0
Colors,Crossfade,2004,3.31,62,0.337,0.00174,0.835,0.0,2,0.0945,-6.351,0.057,87.561,4,0.418,1
Down On Me,Big Brother & The Holding Company,1967,2.08,41,0.597,0.255,0.582,0.0168,7,0.137,-9.424,0.0498,141.15,3,0.795,0
Middle of Nowhere,Hot Hot Heat,2005,4.02,47,0.568,0.0518,0.971,4.24e-05,7,0.265,-3.478,0.0543,139.27,4,0.778,0
Better Days (And the Bottom Drops Out),Citizen King,1999,3.45,57,0.758,0.173,0.896,3.18e-05,9,0.136,-3.311,0.0501,94.911,4,0.797,1
Too Drunk (as made famous by Buckcherry),The Rock Heroes,2008,3.94,12,0.564,0.0279,0.589,0.000559,9,0.134,-6.502,0.0473,170.016,4,0.781,0
Giving In,Adema,2001,4.58,51,0.383,0.000171,0.962,0.0122,1,0.114,-5.33,0.111,152.326,4,0.196,0
Superstition - Live,Stevie Ray Vaughan,2002,4.68,44,0.481,0.00288,0.861,0.485,1,0.912,-9.719,0.0379,103.154,4,0.833,0
"Battle of Who Could Care Less - Live at Sony Music Studios, New York, NY - June 1997",Ben Folds Five,2001,3.42,13,0.341,0.0156,0.802,5.5e-05,7,0.375,-8.433,0.104,103.597,4,0.48,0
Keep Playin' That Rock 'n' Roll,Edgar Winter,1971,3.73,19,0.678,0.0932,0.854,0.0,4,0.109,-10.678,0.0349,129.638,4,0.962,0
You Are The One - Adam Freeland Remix,Shiny Toy Guns,2009,3.96,9,0.564,0.000174,0.992,0.729,7,0.0926,-4.262,0.0936,132.015,4,0.0388,0
Faithless,Injected,2001,3.35,23,0.467,0.000192,0.992,2.96e-05,10,0.314,-4.603,0.158,90.992,4,0.188,0
The Continuing Story Of Bungalow Bill - Remastered 2009,The Beatles,1968,3.24,51,0.621,0.224,0.459,0.0,0,0.656,-10.414,0.104,114.816,4,0.648,0
You Freak Me,Supergroove,1994,4.32,21,0.321,3.09e-05,0.862,0.643,2,0.357,-6.736,0.0565,160.232,4,0.325,0
That Song,Big Wreck,2018,5.08,51,0.394,0.000597,0.917,0.00265,8,0.158,-5.657,0.0526,139.549,4,0.375,0
We Can Get Together - Live,ICEHOUSE,2015,4.31,27,0.416,0.0153,0.927,2.3e-06,0,0.982,-8.504,0.163,146.131,4,0.307,0
I Don't Know,Ozzy Osbourne,2020,5.25,51,0.433,0.394,0.911,2.32e-06,2,0.116,-5.497,0.179,135.002,4,0.253,0
Here To Stay,Korn,2002,4.52,54,0.564,7.81e-06,0.947,0.828,2,0.373,-4.998,0.0448,100.002,4,0.351,1
Heaven Knows - 2006 Remaster,Robert Plant,2007,4.09,35,0.672,0.0105,0.77,0.391,0,0.105,-6.249,0.0258,110.167,4,0.913,0
Dog Days,Sidecar Radio,2007,3.49,0,0.382,0.0234,0.824,0.0,11,0.171,-6.34,0.0812,179.125,4,0.382,0
Little Guitars - 2015 Remaster,Van Halen,1982,3.79,54,0.478,0.243,0.95,0.000852,5,0.114,-3.442,0.0526,147.069,4,0.854,1
Work,Jimmy Eat World,2004,3.39,27,0.548,0.0075,0.922,0.0,8,0.187,-3.614,0.0597,115.084,4,0.357,0
Why I'm Here,Oleander,1999,3.97,53,0.642,0.0114,0.673,0.00156,8,0.11,-7.154,0.0248,100.004,4,0.423,1
Getting Better - Remastered 2009,The Beatles,1967,2.8,59,0.632,0.313,0.471,5.08e-06,0,0.0712,-7.887,0.0348,121.672,4,0.764,1
Never Going Back Again - 2004 Remaster,Fleetwood Mac,1977,2.24,71,0.654,0.858,0.336,0.385,6,0.0786,-12.825,0.0379,176.083,4,0.947,1
Roll with the Changes,REO Speedwagon,1978,5.6,60,0.204,0.00266,0.896,0.0,0,0.152,-5.931,0.049,90.6,4,0.653,1
No Way Back,Foo Fighters,2005,3.28,57,0.254,1.26e-05,0.959,7.31e-06,9,0.483,-3.447,0.0672,186.438,4,0.525,1
Comin' Right Down on Top of Me,April Wine,1989,4.18,12,0.414,0.167,0.46,0.00107,5,0.309,-10.031,0.0342,145.227,4,0.196,0
Big Shot,Billy Joel,1978,4.06,57,0.52,0.156,0.737,7.55e-06,0,0.0866,-11.715,0.0972,149.861,4,0.728,1
Victim of Love - 2013 Remaster,Eagles,1976,4.17,54,0.576,0.0871,0.545,0.000502,5,0.267,-7.213,0.0281,84.24,4,0.649,1
Pigs (Three Different Ones),Pink Floyd,1977,11.43,56,0.419,0.102,0.574,0.462,4,0.895,-12.221,0.089,129.26,4,0.345,1
Life Less Frightening,Rise Against,2004,3.73,44,0.486,0.0084,0.958,0.0068,1,0.151,-2.632,0.0729,180.123,4,0.185,0
Here Comes My Girl,Tom Petty and the Heartbreakers,1979,4.41,54,0.578,0.0517,0.734,0.233,4,0.165,-6.09,0.0304,104.851,4,0.373,1
Trip Through Your Wires - Remastered 2007,U2,1987,3.53,40,0.434,0.00121,0.693,0.00706,0,0.107,-7.942,0.033,110.593,3,0.502,0
You Wanted More,Tonic,1999,3.89,33,0.364,0.000621,0.958,0.0,2,0.309,-4.545,0.104,182.642,4,0.622,0
Ocean Breathes Salty,Modest Mouse,2004,3.74,54,0.646,0.0407,0.964,3.65e-06,7,0.293,-3.177,0.0369,95.479,4,0.747,1
Hide In Your Shell - Remastered,Supertramp,1974,6.83,51,0.476,0.471,0.355,7.42e-05,7,0.297,-12.843,0.0429,111.667,4,0.319,0
It Wasn't Me,George Thorogood & The Destroyers,2003,4.05,33,0.548,0.0124,0.9,0.00507,7,0.283,-13.09,0.0352,90.58,4,0.948,0
If I Had My Way,Big Sugar,2020,5.23,15,0.194,0.00359,0.764,0.571,7,0.095,-6.74,0.0473,90.058,4,0.528,0
Get Ready - Single Version,Rare Earth,2005,2.78,39,0.62,0.0426,0.94,0.000828,2,0.275,-4.098,0.0311,136.828,4,0.959,0
Breathe,Seven Channels,2001,3.79,13,0.535,0.00245,0.861,0.0,1,0.104,-4.757,0.0326,104.02,4,0.29,0
The Soft Parade,The Doors,1969,8.58,50,0.675,0.0677,0.496,0.000813,9,0.209,-13.313,0.046,102.581,4,0.712,0
Rodeo Clowns,G. Love & Special Sauce,1999,2.94,45,0.885,0.505,0.678,2.5e-05,1,0.0959,-9.789,0.22,97.711,4,0.805,0
I Can't Quit You Baby - 1990 Remaster,Led Zeppelin,1969,4.71,55,0.506,0.525,0.434,0.0011,2,0.234,-13.758,0.129,80.523,3,0.498,1
Rock & Roll Woman,Buffalo Springfield,1967,2.78,37,0.393,0.706,0.5,0.422,7,0.334,-17.013,0.102,146.328,4,0.521,0
Take It Off,The Donnas,2003,2.7,51,0.412,2.61e-06,0.951,0.00239,11,0.0958,-3.371,0.0548,158.78,4,0.333,0
Stand Inside Your Love,The Smashing Pumpkins,2000,4.24,50,0.271,3.37e-06,0.759,0.842,6,0.335,-7.419,0.0327,136.081,4,0.381,0
Fire And Water,Free,1970,4.0,38,0.633,0.136,0.699,0.0,9,0.108,-9.447,0.138,135.278,4,0.411,0
History Of A Boring Town,Less Than Jake,1998,3.37,51,0.541,0.0323,0.943,0.0,2,0.0912,-4.27,0.0551,107.317,4,0.779,0
Hooch,Everything,2006,3.66,46,0.69,0.032,0.803,2.01e-05,4,0.0676,-6.549,0.0354,95.959,4,0.602,0
No Surrender,Bruce Springsteen,1984,4.0,53,0.351,0.00382,0.947,1.81e-06,5,0.559,-4.965,0.0503,153.762,4,0.859,1
What It Is To Burn - New Version,Finch,2002,4.48,52,0.258,2.03e-05,0.735,0.0,1,0.112,-4.788,0.0459,150.049,4,0.132,0
Your Mama Don't Dance,Poison,1988,3.01,49,0.534,0.0185,0.931,0.0,1,0.193,-3.606,0.0613,150.359,4,0.832,0
Well All Right,Santana,1978,4.16,34,0.506,0.0329,0.508,0.0265,2,0.268,-13.749,0.0276,108.943,4,0.909,0
When The Weight Comes Down,The Tragically Hip,1989,4.75,16,0.588,0.00575,0.742,0.00235,11,0.109,-11.545,0.0417,124.932,4,0.414,0
Zip-Lock,Lit,1999,3.54,43,0.522,0.00523,0.951,0.0,6,0.258,-3.793,0.0677,106.053,4,0.52,0
My Doorbell,The White Stripes,2005,4.03,34,0.63,0.281,0.661,0.00538,8,0.0978,-9.83,0.0332,97.301,4,0.829,0
Two Weeks,All That Remains,2008,4.29,64,0.558,0.00191,0.943,4.38e-05,1,0.248,-4.81,0.0535,111.994,4,0.56,1
She Loves Me Not,Papa Roach,2002,3.49,59,0.598,0.00122,0.955,0.0,2,0.243,-4.52,0.0916,119.126,4,0.402,1
I've Just Seen A Face - Remastered 2009,The Beatles,1965,2.08,62,0.647,0.723,0.56,0.0,9,0.118,-8.809,0.0387,120.418,3,0.913,1
Crash And Burn,Pat Travers,1980,5.34,23,0.559,0.0141,0.408,0.000168,9,0.0337,-13.234,0.131,127.57,3,0.698,0
Sister Havana,Urge Overkill,1993,3.85,43,0.591,0.000983,0.803,0.0537,5,0.0659,-8.874,0.0325,136.769,4,0.729,0
They Say,Daron Malakian and Scars On Broadway,2008,2.8,58,0.469,0.00162,0.991,1.43e-06,1,0.0826,-1.275,0.0475,139.765,4,0.46,1
Virtual Insanity - Remastered,Jamiroquai,2006,3.82,70,0.662,0.127,0.949,0.0,6,0.135,-4.758,0.108,91.954,4,0.515,1
How About You,Staind,2003,3.96,38,0.277,0.000231,0.949,0.0,8,0.149,-2.596,0.171,114.616,4,0.204,0
Hey Tonight,Creedence Clearwater Revival,1970,2.73,49,0.704,0.0269,0.589,0.11,4,0.154,-12.859,0.0315,128.807,4,0.789,0
Leader of Men,Nickelback,1999,3.51,51,0.495,0.00257,0.696,1.17e-05,9,0.113,-5.889,0.0422,103.327,4,0.219,0
My Generation,Limp Bizkit,2000,3.68,65,0.458,0.00231,0.978,2.12e-06,11,0.111,-2.389,0.191,104.012,4,0.342,1
Hit Or Miss,New Found Glory,1999,3.26,47,0.261,0.000937,0.992,0.0,9,0.039,-4.46,0.144,177.446,4,0.533,0
Burn,Papa Roach,2010,3.43,50,0.455,2.47e-05,0.981,0.000995,7,0.0844,-3.06,0.119,91.03,4,0.415,0
Jars,Chevelle,2009,3.33,55,0.533,0.000602,0.961,0.000177,11,0.275,-3.32,0.0549,106.991,4,0.328,1
Wait Until Tomorrow,Jimi Hendrix,1967,3.04,46,0.643,0.203,0.697,0.00525,8,0.15,-7.192,0.0568,116.395,4,0.824,0
Mable,Goldfinger,1996,2.32,32,0.432,0.0163,0.742,2.25e-06,7,0.3,-8.583,0.0455,146.432,4,0.82,0
One More Minute,Authority Zero,2002,6.47,47,0.362,0.0952,0.946,0.0,11,0.359,-3.048,0.183,79.792,4,0.212,0
Sunny Days,lighthouse,1972,4.27,36,0.605,0.481,0.413,0.0,7,0.114,-8.031,0.0326,115.313,4,0.553,0
Heard It on the X - 2005 Remaster,ZZ Top,1975,2.41,39,0.55,0.128,0.942,0.000218,9,0.185,-7.044,0.0729,113.857,4,0.815,0
These Living Arms,The Tea Party,1999,5.09,19,0.289,0.000181,0.884,0.0,11,0.112,-4.896,0.0411,176.084,4,0.369,0
Hell,Squirrel Nut Zippers,2002,3.22,42,0.57,0.465,0.812,0.000375,2,0.109,-7.557,0.0655,103.031,4,0.809,0
I'm Looking Through You - Remastered 2009,The Beatles,1965,2.44,60,0.667,0.00772,0.498,0.0,1,0.0481,-11.027,0.0364,85.843,4,0.774,1
Feed The Machine,Red,2011,5.18,42,0.116,0.00055,0.948,0.154,9,0.469,-4.6,0.359,172.052,4,0.0396,0
Freak of the Week,Marvelous 3,1998,3.34,45,0.618,0.000543,0.82,0.0,11,0.546,-4.593,0.0577,130.709,4,0.51,0
"Girl, You'll Be A Woman Soon",Neil Diamond,1968,3.0,59,0.515,0.567,0.641,0.0642,5,0.322,-5.573,0.0272,109.558,4,0.655,1
Nobody's Real,Powerman 5000,1999,2.91,41,0.697,0.0278,0.819,1.04e-05,8,0.0198,-3.407,0.0762,119.959,4,0.698,0
I Don't Want to Know - 2004 Remaster,Fleetwood Mac,1977,3.28,60,0.722,0.0633,0.697,0.0103,11,0.0675,-7.03,0.0278,139.348,4,0.942,1
Drinking in L.A.,Bran Van 3000,1997,3.93,55,0.568,0.0608,0.707,0.0,3,0.0673,-5.672,0.0582,171.968,4,0.663,1
Moss-Haired Girl,Clap Clap Riot,2012,3.67,2,0.52,0.0142,0.843,3.33e-05,2,0.0776,-5.472,0.0786,77.569,4,0.501,0
A Criminal Mind,Gowan,1985,7.35,40,0.52,0.213,0.541,0.0478,7,0.775,-14.587,0.0364,91.667,4,0.38,0
Sleep Walk,Various Artists,2012,2.42,62,0.779,0.759,0.212,0.959,10,0.235,-9.759,0.0362,94.675,3,0.444,1
Vienna,Billy Joel,1977,3.57,73,0.532,0.659,0.495,0.0,10,0.0754,-6.662,0.0343,124.936,4,0.308,1
Iron Boots,Rustic Overtones,1998,5.6,14,0.66,0.00977,0.642,0.000373,5,0.118,-5.846,0.0493,88.333,4,0.508,0
Some Heads Are Gonna Roll - Remastered,Judas Priest,1984,4.1,41,0.45,0.000769,0.75,0.00161,9,0.611,-4.702,0.0373,122.77,4,0.263,0
Insomnia - Remastered,Megadeth,1999,4.27,30,0.455,0.000536,0.956,0.0,2,0.421,-4.638,0.0944,145.999,4,0.242,0
Queen of the Highway,The Doors,1970,2.79,46,0.661,0.605,0.595,0.000667,5,0.0888,-9.582,0.037,125.095,4,0.697,0
In The Morning,Razorlight,2006,3.71,58,0.616,0.00379,0.855,0.000863,4,0.318,-3.495,0.042,124.191,4,0.686,1
Too Rolling Stoned - 2007 Remaster,Robin Trower,1974,7.53,47,0.529,0.00314,0.622,0.466,10,0.0979,-8.768,0.0466,124.622,4,0.37,0
The Devil Went Down to Georgia,The Charlie Daniels Band,1979,3.58,62,0.517,0.131,0.535,0.0,0,0.085,-12.027,0.0494,135.087,4,0.933,1
Try - Remastered 2012 version,Blue Rodeo,1987,4.08,48,0.551,0.48,0.484,4.48e-06,9,0.113,-7.262,0.0242,79.696,4,0.181,0
Stadium Arcadium,Red Hot Chili Peppers,2006,5.25,58,0.491,0.0236,0.707,2.69e-06,9,0.156,-3.925,0.0318,113.474,4,0.219,1
Harmony In My Head - 2001 Remastered Version,Buzzcocks,1979,3.13,38,0.327,0.000149,0.886,0.00701,9,0.263,-7.31,0.117,169.755,4,0.667,0
Entertain Me,Soft Cell,1981,3.58,20,0.513,0.217,0.727,1.73e-06,5,0.126,-9.851,0.395,165.932,4,0.617,0
Lost Control,Grinspoon,2005,3.5,25,0.464,0.000368,0.925,0.0,0,0.139,-5.928,0.104,166.726,4,0.634,0
Backstabber,The Dresden Dolls,2006,4.2,32,0.338,0.1,0.879,1.69e-05,7,0.226,-2.652,0.0428,187.295,4,0.759,0
The Needle And The Spoon,Lynyrd Skynyrd,1974,3.89,52,0.53,0.283,0.614,0.0281,7,0.53,-11.556,0.0408,115.329,4,0.638,0
Watcha Gonna Do,Chilliwack,1988,4.28,25,0.709,0.0226,0.751,0.000735,11,0.255,-6.594,0.0611,122.428,4,0.966,0
Don't Want to Know If You Are Lonely,Hüsker Dü,1986,3.51,53,0.305,0.00128,0.965,0.00124,0,0.317,-5.926,0.0809,90.81,4,0.644,1
Curl of the Burl,Mastodon,2011,3.67,36,0.459,0.000547,0.982,0.00131,11,0.131,-2.857,0.134,112.04,4,0.161,0
"Another Park, Another Sunday",The Doobie Brothers,1974,4.45,46,0.514,0.31,0.551,2.53e-05,9,0.144,-9.617,0.0272,113.427,4,0.755,0
The Ballad of Mona Lisa,Panic! At The Disco,2011,3.78,68,0.436,0.000362,0.893,0.0,9,0.103,-4.18,0.0556,124.113,4,0.0794,1
"Thunder And Lightning - 7"" Edit",Thin Lizzy,2020,3.36,25,0.411,0.0635,0.98,0.0852,11,0.145,-9.046,0.102,101.545,4,0.437,0
Roll On,The Living End,2000,3.14,30,0.418,0.00148,0.913,0.0,2,0.146,-4.614,0.0741,146.374,4,0.514,0
Stay,Hurts,2011,3.92,56,0.447,0.0206,0.72,0.000353,11,0.282,-7.504,0.0517,156.0,4,0.297,1
Fall Down,Toad The Wet Sprocket,1994,3.37,49,0.472,0.146,0.856,0.000672,0,0.175,-6.881,0.0326,151.972,4,0.774,0
Footstompin' Music,Grand Funk Railroad,2006,3.78,36,0.387,0.000132,0.899,0.467,0,0.171,-2.823,0.0473,170.186,4,0.595,0
Nobody Does It Better,Various Artists,1977,3.54,62,0.368,0.703,0.403,7.66e-06,10,0.202,-12.699,0.0288,135.384,4,0.338,1
It's Saturday,Marcy Playground,1999,3.26,28,0.535,0.0131,0.909,0.00103,9,0.0807,-4.498,0.0375,111.212,4,0.678,0
Lonely Train,Black Stone Cherry,2006,3.85,50,0.394,0.0202,0.834,0.0,1,0.309,-3.296,0.0767,123.6,4,0.438,0
Blue Day,Mi-Sex,1983,4.19,39,0.523,0.583,0.362,0.121,7,0.248,-16.053,0.0309,138.12,4,0.418,0
Blue Flower,Mazzy Star,1990,3.59,48,0.42,0.000658,0.556,0.0214,2,0.0787,-9.561,0.0273,101.918,4,0.484,0
Shock The Monkey,Peter Gabriel,1982,5.47,42,0.784,0.11,0.662,0.00136,0,0.112,-8.539,0.0627,148.416,4,0.923,0
Wave Babies,Honeymoon Suite,1984,4.38,33,0.596,0.0758,0.711,4.73e-05,4,0.0757,-12.643,0.0299,132.729,4,0.77,0
"Too Much, Too Young, Too Fast",Airbourne,2007,3.75,60,0.592,0.0014,0.813,0.000966,9,0.336,-7.154,0.0465,114.038,4,0.384,1
Black Rain,Soundgarden,2010,5.43,44,0.2,0.00129,0.882,0.607,7,0.204,-7.177,0.072,171.02,4,0.275,0
Chained To The Wheel,The Black Sorrows,1988,3.96,56,0.579,0.115,0.609,0.000247,2,0.0699,-12.158,0.0415,119.811,4,0.614,1
Rise Today,Alter Bridge,2007,4.36,41,0.315,0.00254,0.964,4.77e-06,7,0.13,-4.034,0.16,159.386,4,0.15,0
Give Me Love (Give Me Peace On Earth),George Harrison,1973,3.59,61,0.373,0.497,0.57,0.0124,5,0.128,-11.56,0.0441,81.28,4,0.631,1
Devil Ride,Tracer,2011,3.7,9,0.455,0.00014,0.95,0.213,1,0.0928,-3.818,0.0833,146.958,4,0.336,0
Superman's Song,Crash Test Dummies,1991,4.52,43,0.406,0.613,0.124,1.08e-06,10,0.108,-19.825,0.0342,168.4,4,0.316,0
Righteously,Lucinda Williams,2003,4.64,47,0.681,0.0802,0.484,0.00369,7,0.21,-9.775,0.0251,102.315,4,0.652,0
Everything's Coming Our Way,Santana,1971,3.25,43,0.43,0.0732,0.628,0.063,4,0.162,-11.726,0.0369,132.116,4,0.781,0
"Hey, Soul Sister",Train,2009,3.61,3,0.675,0.217,0.885,0.0,1,0.086,-4.432,0.0436,97.03,4,0.768,0
Lydia,Fur Patrol,2000,4.26,42,0.65,0.00114,0.383,0.219,4,0.143,-12.302,0.03,111.777,4,0.439,0
Why Can't I?,Liz Phair,2003,3.47,56,0.487,0.0273,0.759,0.0,11,0.165,-4.849,0.0405,80.958,4,0.227,1
Dogs Of Lust,The The,1993,3.15,39,0.414,0.000693,0.881,0.732,9,0.348,-5.039,0.0328,162.038,4,0.756,0
I Want You So Hard (Boy's Bad News) - Live,Eagles Of Death Metal,2017,2.8,18,0.399,0.0275,0.924,0.0695,7,0.965,-6.768,0.122,160.177,4,0.607,0
Don't Take Me Alive,Steely Dan,1976,4.27,46,0.617,0.425,0.544,0.000948,7,0.34,-9.529,0.0433,119.068,4,0.623,0
Chain Reaction,Journey,1983,4.32,42,0.491,0.00571,0.961,3.09e-05,2,0.774,-3.573,0.0547,124.247,4,0.465,0
Believe In Me,Lenny Kravitz,2001,4.68,50,0.73,0.00243,0.65,0.0245,5,0.0445,-8.142,0.0354,120.038,4,0.748,0
Closer to Fine,Indigo Girls,1989,4.03,58,0.54,0.368,0.677,0.0,9,0.224,-6.349,0.0286,98.339,4,0.748,1
The Sun Always Shines on T.V.,a-ha,1985,5.04,62,0.494,0.0534,0.839,0.0706,9,0.253,-8.79,0.0647,126.329,4,0.219,1
Ça (c'est vraiment toi) - Remasterisé en 2015,Téléphone,1982,4.48,54,0.597,0.0239,0.916,3.63e-06,9,0.305,-3.489,0.0507,139.427,4,0.921,1
Allentown,Billy Joel,1982,3.84,53,0.69,0.127,0.837,7.2e-06,7,0.102,-8.312,0.0289,113.817,4,0.967,1
Sweet City Woman,Stampeders,1971,3.46,53,0.696,0.255,0.736,0.0,7,0.117,-7.283,0.048,88.133,4,0.917,1
Here Is Gone,The Goo Goo Dolls,2002,3.97,54,0.338,0.00052,0.685,0.000512,1,0.109,-5.178,0.0322,102.192,4,0.221,1
Stupid Girl (Only In Hollywood),Saving Abel,2010,4.31,29,0.442,0.000607,0.779,1.24e-06,0,0.0902,-5.269,0.0372,151.76,4,0.266,0
Bury Me Alive,We Are The Fallen,2010,4.78,45,0.529,0.0208,0.882,1.32e-05,11,0.359,-2.962,0.0444,119.974,4,0.179,0
White Sky,Vampire Weekend,2010,2.98,47,0.572,0.114,0.684,0.00785,9,0.364,-5.64,0.0649,135.926,4,0.908,0
I hennes sovrum,Imperiet,1988,2.71,36,0.411,0.794,0.191,0.0,2,0.0935,-17.646,0.0355,146.41,4,0.547,0
The Cedar Room,Doves,2000,7.65,47,0.331,0.000412,0.789,0.5,11,0.0797,-7.463,0.0391,159.329,4,0.0798,0
Diamond Eyes,Deftones,2010,3.14,52,0.331,0.000109,0.845,0.000212,8,0.0758,-4.876,0.0551,153.484,3,0.468,0
Foolin',Def Leppard,1983,4.57,57,0.608,0.000337,0.787,0.00782,9,0.111,-6.703,0.0277,113.796,4,0.474,1
Maybe,Sick Puppies,2009,3.42,38,0.476,0.0123,0.922,0.0,7,0.253,-4.313,0.0609,167.916,4,0.591,0
Rock It,Little Red,2010,3.5,56,0.718,0.0582,0.532,1.8e-06,5,0.0918,-4.132,0.0298,106.945,4,0.934,1
Outlaw Man - 2013 Remaster,Eagles,1973,3.56,47,0.29,0.176,0.838,1.05e-05,4,0.305,-8.252,0.0453,184.525,4,0.711,0
The Things I Love In You - 2011 Remastered,Cold Chisel,2018,3.34,15,0.427,0.000337,0.881,0.00184,2,0.362,-3.71,0.0424,132.088,4,0.371,0
Get Out Of Denver - Live In Detroit/1975,Bob Seger,1976,5.34,33,0.25,0.0389,0.991,4.11e-05,2,0.909,-3.36,0.507,158.917,4,0.368,0
Spin,Lifehouse,2002,4.86,39,0.467,0.00027,0.893,0.000147,1,0.0541,-3.514,0.0556,134.772,4,0.328,0
Medicate,AFI,2009,4.35,42,0.181,0.000239,0.95,1.16e-06,8,0.233,-3.514,0.133,184.685,4,0.44,0
Slippin’ And Slidin’ (Peepin’ And Hidin’),Little Richard,1957,2.7,42,0.583,0.707,0.778,0.000604,0,0.1,-6.121,0.0556,175.834,4,0.964,0
Heterosexual Man,Odds,1993,3.54,32,0.601,0.000327,0.669,0.000121,0,0.0749,-9.143,0.0272,139.156,4,0.923,0
Flying High Again,Ozzy Osbourne,1981,4.74,54,0.315,0.00499,0.938,5.6e-05,1,0.19,-6.264,0.086,125.277,4,0.527,1
Scarecrows,One Bad Son,2012,4.37,31,0.577,0.0156,0.8,0.0686,6,0.113,-5.156,0.0349,124.997,4,0.199,0
What's Left of the Flag,Flogging Molly,2002,3.65,52,0.209,0.00306,0.957,3.37e-05,7,0.315,-4.336,0.0912,155.061,4,0.578,0
Dead Flowers - 2009 Mix,The Rolling Stones,1971,4.08,57,0.54,0.33,0.862,1.7e-05,2,0.156,-4.599,0.0284,130.34,4,0.931,1
Falling Down,Kyng,2011,3.98,5,0.262,6.65e-05,0.954,0.254,8,0.217,-5.057,0.0821,96.695,1,0.458,0
Ya Ya Twist - Ya Ya,Petula Clark,1996,2.21,19,0.67,0.947,0.651,0.0,1,0.478,-8.639,0.0761,151.466,4,0.975,0
Let It Be,Joan Baez,2006,3.6,36,0.397,0.772,0.219,0.0,2,0.145,-13.534,0.0307,111.58,4,0.281,0
Fisherman's Blues - 2006 Remaster,The Waterboys,1988,4.44,56,0.371,0.0032,0.847,6.28e-06,9,0.107,-4.564,0.0803,137.97,4,0.62,1
Take Good Care Of My Baby - 1990 Remastered,Bobby Vee,2011,2.51,57,0.491,0.698,0.431,0.0,1,0.124,-12.257,0.0609,82.445,4,0.661,1
Wild Wild Life - 2005 Remaster,Talking Heads,1986,3.68,44,0.659,0.0154,0.862,0.0,9,0.389,-5.424,0.0302,137.393,4,0.957,0
Happy When It Rains,The Jesus and Mary Chain,1987,3.62,47,0.499,0.000564,0.84,0.171,10,0.238,-6.642,0.0346,125.319,4,0.732,0
Hands Clean,Alanis Morissette,2002,4.49,56,0.513,0.00192,0.82,2.83e-06,7,0.504,-5.428,0.0299,99.952,4,0.52,1
Soldier Of Fortune - 2009 Digital Remaster,Deep Purple,1974,3.41,58,0.533,0.386,0.313,4.64e-06,2,0.0868,-13.007,0.0298,133.615,4,0.225,1
Cheeseburger In Paradise,Jimmy Buffett,1978,2.93,58,0.698,0.167,0.689,0.000119,2,0.0692,-12.529,0.0577,139.997,4,0.972,1
Good Stuff,The B-52's,1992,5.92,39,0.754,0.0038,0.78,0.00226,1,0.0595,-5.801,0.0299,120.143,4,0.923,0
Power and the Glory - 2009 Remastered Version,Saxon,1983,5.92,30,0.371,0.00019,0.969,0.00193,2,0.096,-7.434,0.0518,98.205,4,0.389,0
High 'N' Dry (Saturday Night),Def Leppard,1981,3.44,43,0.525,0.0251,0.897,0.765,2,0.131,-7.373,0.0389,121.427,4,0.88,0
That Was Yesterday,Various Artists,2020,3.83,1,0.398,0.0588,0.792,1.7e-05,3,0.297,-3.95,0.033,114.78,4,0.464,0
Crescent City,Lucinda Williams,2014,3.02,30,0.601,0.265,0.653,0.00036,1,0.165,-6.039,0.0284,120.85,4,0.881,0
"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,1970,2.69,77,0.675,0.0534,0.597,0.0,5,0.0986,-11.329,0.0337,108.875,4,0.828,1
My Gun,The Rubens,2012,3.17,33,0.507,0.00432,0.881,0.00466,5,0.0608,-3.668,0.0418,200.045,4,0.678,0
